"Id","MSSubClass","MSZoning","LotFrontage","LotArea","Street","Alley","LotShape","LandContour","Utilities","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","PoolQC","Fence","MiscFeature","MiscVal","MoSold","YrSold","SaleType","SaleCondition","SalePrice"
833,20,"RL",85,11050,"Pave",NA,"Reg","Lvl","AllPub","Corner","Gtl","CollgCr","Norm","Norm","1Fam","1Story",8,5,2007,2007,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Ex","TA","Av","Unf",0,"Unf",0,1234,1234,"GasA","Ex","Y","SBrkr",1235,0,0,1234,0,0,2,0,3,1,"Gd",7,"Typ",0,NA,"Attchd",2007,"RFn",2,484,"TA","TA","Y",0,30,0,0,0,0,NA,NA,NA,0,1,2008,"WD","Normal",179900
834,20,"RL",NA,53226,"Pave",NA,"IR1","Low","AllPub","CulDSac","Mod","ClearCr","Norm","Norm","1Fam","1Story",4,6,1954,1994,"Flat","Tar&Grv","Plywood","Plywood","None",0,"TA","TA","CBlock","Gd","TA","Gd","BLQ",1116,"Unf",0,248,1364,"GasA","Ex","Y","SBrkr",1662,0,0,1663,1,0,1,0,2,1,"Gd",6,"Min1",2,"Gd","Attchd",1954,"Fin",2,529,"TA","TA","Y",224,137,0,0,0,0,NA,NA,NA,0,3,2008,"WD","Normal",256000
835,190,"RM",50,6001,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","2fmCon","1.5Fin",5,4,1954,1954,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,811,811,"GasA","TA","Y","FuseA",810,576,0,1387,0,0,2,0,3,2,"Gd",7,"Typ",0,NA,"BuiltIn",1954,"Unf",1,256,"TA","TA","Y",0,0,0,0,0,0,NA,NA,NA,0,11,2009,"WD","Normal",93000
836,20,"RL",57,7676,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,5,1953,1953,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","CBlock","TA","TA","No","BLQ",570,"Unf",0,203,773,"GasA","Gd","Y","SBrkr",774,0,0,773,0,0,1,0,2,1,"TA",4,"Typ",0,NA,"Attchd",1953,"Unf",1,240,"TA","TA","Y",0,0,0,0,0,0,NA,NA,NA,0,4,2008,"WD","Abnorml",110000
837,70,"RL",53,10919,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Crawfor","Norm","Norm","1Fam","2Story",7,9,1926,2004,"Gambrel","CompShg","MetalSd","MetalSd","None",0,"Gd","TA","BrkTil","Gd","TA","No","Unf",0,"Unf",0,1276,1276,"GasA","Ex","Y","SBrkr",1275,804,0,2080,0,0,1,1,3,1,"Gd",9,"Typ",2,"Gd","Detchd",1926,"Unf",1,282,"TA","TA","Y",0,0,0,0,145,0,NA,"MnPrv",NA,0,6,2009,"WD","Normal",234000
838,180,"RM",35,3676,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","TwnhsE","SLvl",6,5,2005,2005,"Gable","CompShg","VinylSd","VinylSd","BrkFace",80,"TA","TA","PConc","Gd","TA","Gd","GLQ",459,"Unf",0,88,547,"GasA","Ex","Y","SBrkr",1073,0,0,1072,1,0,1,0,2,1,"TA",5,"Typ",0,NA,"Basment",2005,"RFn",2,525,"TA","TA","Y",0,28,0,0,0,0,NA,NA,NA,0,6,2008,"WD","Normal",148000
839,60,"RL",NA,8122,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story",6,5,2000,2000,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,953,953,"GasA","Ex","Y","SBrkr",954,711,0,1664,0,0,2,1,3,1,"TA",7,"Typ",1,"TA","Attchd",2000,"RFn",2,460,"TA","TA","Y",100,40,0,0,0,0,NA,NA,NA,0,1,2006,"WD","Normal",172400
842,60,"RL",66,16227,"Pave",NA,"IR3","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",8,5,1998,1999,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","GLQ",281,"Unf",0,747,1028,"GasA","Ex","Y","SBrkr",1211,1242,0,2452,0,0,2,1,4,1,"Gd",9,"Typ",1,"TA","BuiltIn",1998,"Fin",2,683,"TA","TA","Y",208,50,0,0,0,0,NA,NA,NA,0,5,2007,"WD","Normal",267000
843,60,"RL",NA,9239,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",8,5,2001,2002,"Gable","CompShg","VinylSd","VinylSd","BrkFace",396,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,1055,1055,"GasA","Ex","Y","SBrkr",1054,1208,0,2263,0,0,2,1,3,1,"Gd",7,"Typ",1,"TA","BuiltIn",2001,"Fin",2,905,"TA","TA","Y",0,45,0,0,189,0,NA,NA,NA,0,9,2008,"WD","Normal",287000
844,20,"RL",65,8766,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",7,5,2005,2005,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","Av","GLQ",24,"Unf",0,1286,1310,"GasA","Ex","Y","SBrkr",1309,0,0,1310,0,0,2,0,3,1,"Gd",6,"Typ",1,"Gd","Attchd",2005,"Fin",2,400,"TA","TA","Y",0,0,0,0,0,0,NA,NA,NA,0,7,2006,"New","Partial",164990
845,160,"FV",34,3229,"Pave","Pave","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","TwnhsE","2Story",6,5,1999,1999,"Gable","CompShg","MetalSd","MetalSd","BrkFace",894,"TA","TA","PConc","Gd","TA","No","GLQ",381,"Unf",0,348,729,"GasA","Gd","Y","SBrkr",741,729,0,1471,0,0,2,1,3,1,"TA",6,"Typ",0,NA,"Detchd",1999,"Unf",2,440,"TA","TA","Y",0,24,0,0,0,0,NA,NA,NA,0,3,2009,"WD","Normal",172500
846,80,"RL",NA,16158,"Pave",NA,"IR1","Lvl","AllPub","FR2","Gtl","Veenker","Feedr","Norm","1Fam","SLvl",5,7,1978,1978,"Gable","CompShg","Plywood","Plywood","None",0,"TA","TA","PConc","Gd","TA","Gd","ALQ",680,"Rec",391,289,1360,"GasA","Ex","Y","SBrkr",1431,0,0,1432,1,0,1,1,2,1,"Gd",5,"Typ",1,"TA","Attchd",1978,"Unf",2,588,"TA","TA","Y",168,180,0,0,0,0,NA,NA,NA,0,6,2007,"WD","Normal",194000
848,20,"RL",120,10357,"Pave",NA,"Reg","Lvl","AllPub","Corner","Gtl","CollgCr","Norm","Norm","1Fam","1Story",5,6,1975,1975,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","TA","TA","Av","BLQ",716,"Unf",0,253,969,"GasA","TA","Y","SBrkr",970,0,0,969,0,0,1,1,3,1,"TA",5,"Typ",0,NA,"Attchd",1975,"Unf",2,440,"TA","TA","Y",0,0,0,0,0,0,NA,"MnPrv",NA,0,1,2007,"WD","Normal",122000
849,60,"FV",72,8641,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","2Story",7,5,2009,2009,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","Mn","GLQ",24,"Unf",0,732,756,"GasA","Ex","Y","SBrkr",763,783,0,1547,0,0,2,1,3,1,"Gd",7,"Typ",0,NA,"Attchd",2009,"Unf",2,614,"TA","TA","Y",169,45,0,0,0,0,NA,NA,NA,0,6,2010,"Con","Normal",215200
850,50,"RL",60,9599,"Pave",NA,"Reg","Lvl","AllPub","Corner","Gtl","Edwards","Artery","Norm","1Fam","1.5Fin",6,5,1924,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","BrkTil","TA","TA","No","Unf",0,"Unf",0,572,572,"Grav","Fa","N","FuseF",571,524,0,1096,0,0,1,0,2,1,"TA",5,"Typ",0,NA,NA,NA,NA,0,0,NA,NA,"N",0,8,128,0,0,0,NA,NA,NA,0,4,2008,"WD","Normal",79000
851,50,"RL",60,8159,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","1Fam","1.5Fin",5,6,1940,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","BrkTil","TA","TA","No","ALQ",312,"Unf",0,444,756,"GasA","Fa","N","FuseF",755,378,0,1134,1,0,1,1,3,1,"TA",7,"Typ",0,NA,"Detchd",1940,"Unf",1,240,"TA","TA","P",0,0,0,0,0,0,NA,NA,NA,0,4,2007,"WD","AdjLand",126000
852,190,"RL",100,34651,"Pave",NA,"Reg","Bnk","AllPub","Inside","Gtl","Gilbert","Norm","Norm","2fmCon","1Story",5,5,1955,1955,"Hip","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","TA","TA","Mn","Rec",1056,"Unf",0,0,1056,"GasA","TA","N","SBrkr",1057,0,0,1056,1,0,1,0,3,1,"TA",5,"Typ",0,NA,"Attchd",1955,"Fin",2,572,"TA","TA","Y",264,0,0,0,0,0,NA,NA,NA,0,1,2006,"WD","Normal",145000
853,60,"RL",85,13599,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","2Story",7,6,1965,1990,"Gable","CompShg","HdBoard","HdBoard","BrkFace",176,"TA","TA","CBlock","TA","TA","No","BLQ",454,"Unf",0,314,768,"GasA","TA","Y","SBrkr",1187,800,0,1986,0,0,2,1,3,1,"TA",7,"Typ",3,"Fa","Attchd",1965,"Unf",2,486,"TA","TA","Y",0,42,0,0,189,0,NA,NA,NA,0,10,2009,"WD","Normal",205000
854,160,"FV",35,3734,"Pave",NA,"Reg","Lvl","AllPub","FR3","Gtl","Somerst","Norm","Norm","TwnhsE","2Story",7,5,1999,1999,"Hip","CompShg","MetalSd","MetalSd","BrkFace",218,"Gd","TA","PConc","Gd","TA","No","GLQ",450,"Unf",0,241,691,"GasA","Ex","Y","SBrkr",712,739,0,1452,1,0,2,1,3,1,"Gd",6,"Typ",0,NA,"Detchd",1999,"Unf",2,506,"TA","TA","Y",0,34,0,0,0,0,NA,NA,NA,0,3,2006,"WD","Normal",183900
855,60,"RL",NA,13030,"Pave",NA,"IR2","Lvl","AllPub","Corner","Gtl","Gilbert","Norm","Norm","1Fam","2Story",6,5,1995,1996,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","PConc","Gd","TA","No","ALQ",592,"Unf",0,99,691,"GasA","Gd","Y","SBrkr",692,807,0,1498,0,0,2,1,3,1,"TA",6,"Typ",1,"TA","Attchd",1995,"Fin",2,409,"TA","TA","Y",315,44,0,0,0,0,NA,NA,NA,0,7,2006,"WD","Normal",187500
858,80,"RL",70,8164,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","SLvl",5,6,1959,1959,"Gable","CompShg","HdBoard","HdBoard","BrkFace",128,"TA","Gd","CBlock","TA","TA","Av","ALQ",748,"BLQ",294,102,1144,"GasA","TA","Y","SBrkr",1145,0,0,1144,1,0,1,0,3,1,"TA",6,"Typ",1,"TA","Attchd",1959,"RFn",1,796,"TA","TA","Y",86,0,0,0,0,0,NA,NA,NA,0,3,2006,"WD","Normal",143000
859,60,"RL",69,7589,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","NAmes","PosN","Norm","1Fam","2Story",5,5,1962,1962,"Gable","CompShg","VinylSd","VinylSd","BrkFace",288,"TA","TA","CBlock","TA","TA","No","ALQ",540,"Unf",0,324,864,"GasA","TA","Y","SBrkr",877,936,0,1812,0,0,2,0,4,1,"TA",8,"Typ",1,"TA","Attchd",1962,"RFn",1,264,"TA","TA","Y",0,168,0,0,0,0,NA,NA,NA,0,7,2007,"WD","Normal",169500
860,50,"RL",60,10799,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","1.5Fin",5,8,1936,1989,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","Fa","TA","No","ALQ",626,"Unf",0,170,796,"GasA","Gd","Y","SBrkr",1095,370,0,1466,0,1,2,0,3,1,"Gd",7,"Min1",1,"TA","Attchd",1950,"Unf",2,566,"TA","TA","Y",436,21,0,0,0,0,NA,NA,"Shed",500,4,2006,"WD","Normal",170000
862,60,"RL",77,9207,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","SawyerW","Norm","Norm","1Fam","2Story",6,5,1985,1985,"Gable","CompShg","HdBoard","HdBoard","BrkFace",336,"Gd","TA","CBlock","Gd","TA","No","Unf",0,"Unf",0,741,741,"GasA","TA","Y","SBrkr",976,755,0,1732,0,0,2,1,3,1,"Gd",7,"Typ",1,"TA","Attchd",1985,"Fin",2,476,"TA","TA","Y",192,46,0,0,0,0,NA,NA,NA,0,6,2010,"WD","Normal",178000
863,80,"RL",NA,10447,"Pave",NA,"IR1","Lvl","AllPub","Corner","Gtl","NWAmes","Norm","Norm","1Fam","SLvl",6,6,1972,1972,"Gable","CompShg","HdBoard","HdBoard","BrkFace",333,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,689,689,"GasA","TA","Y","SBrkr",1377,741,0,2119,0,0,2,1,3,1,"TA",7,"Typ",1,"TA","Attchd",1972,"RFn",2,583,"TA","TA","Y",0,104,0,0,0,0,NA,"GdPrv",NA,0,8,2009,"COD","Abnorml",158000
864,75,"RM",90,22949,"Pave",NA,"IR2","Lvl","AllPub","Inside","Gtl","OldTown","Artery","Norm","1Fam","2.5Fin",10,9,1892,1993,"Gable","WdShngl","Wd Sdng","Wd Sdng","None",0,"Gd","Gd","BrkTil","TA","TA","Mn","Unf",0,"Unf",0,1107,1107,"GasA","Ex","Y","SBrkr",1517,1518,572,3608,0,0,2,1,4,1,"Ex",12,"Typ",2,"TA","Detchd",1993,"Unf",3,840,"Ex","TA","Y",0,260,0,0,410,0,NA,"GdPrv",NA,0,6,2006,"WD","Normal",475000
865,50,"RL",80,9601,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1.5Fin",6,8,1950,2005,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","Gd","CBlock","TA","TA","No","BLQ",120,"Unf",0,736,856,"GasA","Ex","Y","SBrkr",1111,556,0,1668,0,0,1,1,3,1,"TA",6,"Min2",0,NA,"Attchd",1950,"Unf",1,271,"TA","TA","Y",0,0,0,0,0,0,NA,"MnPrv",NA,0,9,2009,"WD","Normal",140000
867,60,"RL",NA,13005,"Pave",NA,"IR1","Lvl","AllPub","Corner","Gtl","Gilbert","Norm","Norm","1Fam","2Story",7,5,1997,1997,"Gable","CompShg","HdBoard","HdBoard","BrkFace",285,"TA","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,964,964,"GasA","Gd","Y","SBrkr",994,1243,0,2236,0,0,2,1,4,1,"Gd",8,"Typ",1,"TA","BuiltIn",1997,"Fin",2,642,"TA","TA","Y",0,0,0,0,0,0,NA,NA,NA,0,11,2006,"WD","Normal",222000
868,85,"RL",85,10624,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","NWAmes","Norm","Norm","1Fam","SFoyer",7,6,1974,1974,"Gable","CompShg","Plywood","Plywood","BrkFace",81,"TA","TA","CBlock","Gd","TA","Gd","GLQ",885,"LwQ",168,0,1053,"GasA","TA","Y","SBrkr",1174,0,0,1173,1,0,2,0,3,1,"Gd",6,"Typ",2,"TA","Attchd",1974,"RFn",2,528,"TA","TA","Y",0,120,0,0,0,0,NA,"MnPrv",NA,0,1,2010,"WD","Family",170000
870,30,"RL",60,10801,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","1Story",4,6,1927,2007,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","BrkTil","TA","TA","No","Unf",0,"Unf",0,656,656,"GasA","TA","Y","SBrkr",967,0,0,968,0,0,2,0,4,1,"TA",5,"Typ",0,NA,"Detchd",1928,"Unf",1,216,"Fa","Fa","Y",0,0,0,0,0,0,NA,NA,NA,0,8,2007,"WD","Normal",64500
872,20,"RL",65,6769,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","Sawyer","Feedr","Norm","1Fam","1Story",6,8,1961,1996,"Hip","CompShg","HdBoard","HdBoard","None",0,"TA","Gd","CBlock","TA","TA","Mn","GLQ",832,"Unf",0,80,912,"GasA","Gd","Y","SBrkr",911,0,0,912,1,1,1,0,3,1,"Gd",5,"Typ",0,NA,"Detchd",1962,"Unf",1,288,"TA","TA","Y",168,0,0,0,0,0,NA,"GdPrv",NA,0,5,2008,"WD","Normal",142000
873,60,"RL",NA,7999,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story",6,5,1995,1996,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","PConc","Gd","TA","No","GLQ",219,"Unf",0,554,773,"GasA","Gd","Y","SBrkr",774,885,0,1658,1,0,2,1,3,1,"TA",8,"Typ",1,"TA","Attchd",1995,"Fin",2,431,"TA","TA","Y",224,84,0,0,0,0,NA,NA,NA,0,6,2008,"WD","Normal",188000
876,60,"RL",80,10481,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","NWAmes","Norm","Norm","1Fam","2Story",7,6,1976,1976,"Hip","CompShg","Plywood","Plywood","BrkFace",660,"TA","TA","CBlock","TA","TA","No","ALQ",403,"Unf",0,400,803,"GasA","TA","Y","SBrkr",1099,866,0,1964,0,0,2,1,4,1,"TA",8,"Typ",1,"Gd","Attchd",1976,"RFn",2,483,"TA","TA","Y",0,69,0,0,0,0,NA,NA,NA,0,9,2008,"WD","Normal",205000
877,190,"RM",76,7631,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","OldTown","Feedr","Norm","2fmCon","2Story",5,9,1900,1996,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","Gd","BrkTil","Gd","TA","No","Unf",0,"Unf",0,360,360,"GasA","Gd","Y","SBrkr",1033,780,0,1812,0,0,2,0,4,2,"Gd",8,"Typ",1,"Po","Detchd",1999,"Unf",2,672,"TA","TA","N",344,0,40,0,0,0,NA,"MnPrv",NA,0,5,2010,"WD","Normal",140000
878,60,"FV",100,12551,"Pave",NA,"Reg","Lvl","AllPub","Corner","Gtl","Somerst","Norm","Norm","1Fam","2Story",7,5,2004,2005,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","GLQ",222,"Unf",0,769,991,"GasA","Ex","Y","SBrkr",990,956,0,1947,0,0,2,1,3,1,"Gd",8,"Typ",1,"Gd","Attchd",2004,"RFn",2,678,"TA","TA","Y",0,136,0,0,0,0,NA,"GdWo",NA,0,5,2010,"WD","Normal",254900
879,60,"RL",65,8460,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",6,5,2005,2006,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,728,728,"GasA","Ex","Y","SBrkr",729,728,0,1456,0,0,2,1,3,1,"Gd",8,"Typ",1,"Gd","Attchd",2005,"Fin",2,390,"TA","TA","Y",0,24,0,0,0,0,NA,NA,NA,0,7,2006,"New","Partial",163990
880,120,"RL",40,4672,"Pave",NA,"IR1","HLS","AllPub","Inside","Gtl","StoneBr","Norm","Norm","TwnhsE","1Story",8,5,1988,1989,"Gable","CompShg","HdBoard","HdBoard","None",0,"Gd","TA","PConc","Gd","TA","Mn","GLQ",767,"Unf",0,461,1228,"GasA","Gd","Y","SBrkr",1227,0,0,1228,1,0,2,0,2,1,"Gd",5,"Typ",1,"Gd","Attchd",1988,"Fin",2,472,"TA","TA","Y",168,120,0,0,0,0,NA,NA,NA,0,10,2008,"WD","Normal",189000
881,50,"RL",NA,15661,"Pave",NA,"IR1","Lvl","AllPub","Corner","Gtl","Crawfor","Norm","Norm","1Fam","1.5Fin",7,9,1939,2006,"Gable","CompShg","VinylSd","VinylSd","BrkFace",312,"Gd","Gd","CBlock","TA","TA","No","BLQ",341,"Unf",0,457,798,"GasA","Ex","Y","SBrkr",1136,817,0,1954,0,1,1,1,3,1,"Gd",8,"Typ",2,"TA","Attchd",1939,"Unf",2,431,"TA","TA","Y",0,119,150,0,0,0,NA,NA,NA,0,5,2008,"WD","Normal",311500
882,20,"RL",107,11363,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","1Fam","1Story",8,5,2004,2005,"Gable","CompShg","MetalSd","MetalSd","Stone",42,"Gd","TA","PConc","Ex","TA","Mn","GLQ",1039,"Unf",0,797,1836,"GasA","Ex","Y","SBrkr",1835,0,0,1836,1,0,2,0,3,1,"Gd",7,"Typ",1,"Gd","Attchd",2004,"Fin",3,862,"TA","TA","Y",125,185,0,0,0,0,NA,NA,NA,0,3,2009,"WD","Normal",280000
884,60,"RL",64,8632,"Pave",NA,"Reg","Lvl","AllPub","FR2","Gtl","CollgCr","Norm","Norm","1Fam","2Story",6,5,2005,2005,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","GLQ",193,"Unf",0,545,738,"GasA","Ex","Y","SBrkr",739,738,0,1476,1,0,2,1,3,1,"Gd",7,"Typ",0,NA,"Attchd",2005,"Fin",2,540,"TA","TA","Y",100,35,0,0,0,0,NA,NA,NA,0,2,2009,"WD","Normal",173500
885,160,"RM",21,1681,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","BrDale","Norm","Norm","TwnhsE","2Story",6,3,1971,1971,"Gable","CompShg","HdBoard","HdBoard","BrkFace",604,"TA","TA","CBlock","TA","TA","No","ALQ",358,"Unf",0,125,483,"GasA","TA","Y","SBrkr",482,504,0,987,0,0,1,1,2,1,"TA",5,"Typ",0,NA,"Detchd",1971,"Unf",1,264,"TA","TA","Y",0,0,0,0,0,0,NA,NA,NA,0,8,2008,"WD","Normal",89500
888,120,"RL",NA,4927,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","NPkVill","Norm","Norm","TwnhsE","1Story",6,6,1976,1976,"Gable","CompShg","Plywood","Plywood","None",0,"TA","TA","CBlock","Gd","TA","No","LwQ",958,"Unf",0,0,958,"GasA","TA","Y","SBrkr",957,0,0,958,0,0,2,0,2,1,"TA",5,"Typ",0,NA,"Attchd",1976,"RFn",2,440,"TA","TA","Y",0,60,0,0,0,0,NA,NA,NA,0,10,2009,"WD","Normal",143750
890,60,"RL",41,12392,"Pave",NA,"IR2","Lvl","AllPub","FR2","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,5,2004,2005,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,847,847,"GasA","Ex","Y","SBrkr",848,1101,0,1948,0,0,2,1,4,1,"Gd",8,"Typ",1,"Gd","BuiltIn",2004,"Fin",2,434,"TA","TA","Y",100,48,0,0,0,0,NA,NA,NA,0,9,2006,"WD","Normal",195000
892,90,"RL",42,7712,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","Duplex","1Story",4,3,1977,1977,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","PConc","Gd","TA","Gd","GLQ",1440,"Unf",0,0,1440,"GasA","TA","Y","SBrkr",1441,0,0,1440,2,0,2,0,4,2,"TA",8,"Typ",0,NA,NA,NA,NA,0,0,NA,NA,"N",321,0,0,0,0,0,NA,NA,NA,0,8,2007,"Oth","Abnorml",150000
893,90,"RL",NA,11499,"Pave",NA,"IR1","Lvl","AllPub","Corner","Gtl","NWAmes","Feedr","RRAn","Duplex","1Story",5,6,1976,1976,"Gable","CompShg","VinylSd","VinylSd","BrkFace",164,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,1680,1680,"GasA","Fa","Y","SBrkr",1681,0,0,1680,0,0,2,0,4,2,"TA",8,"Typ",0,NA,"Detchd",1976,"Unf",2,528,"TA","TA","Y",0,0,0,0,0,0,NA,NA,NA,0,6,2007,"WD","Normal",136905
895,60,"RL",96,11307,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","1Fam","2Story",9,5,2008,2008,"Gable","CompShg","VinylSd","VinylSd","Stone",154,"Ex","TA","PConc","Ex","TA","Av","GLQ",936,"Unf",0,168,1104,"GasA","Ex","Y","SBrkr",1131,1054,0,2184,1,0,2,1,3,1,"Ex",10,"Typ",1,"Gd","Attchd",2008,"Fin",3,836,"TA","TA","Y",0,102,0,0,0,0,NA,NA,NA,0,7,2009,"WD","Normal",335000
897,20,"RL",96,12443,"Pave",NA,"Reg","Lvl","AllPub","FR2","Gtl","NridgHt","Norm","Norm","1Fam","1Story",8,5,2008,2008,"Hip","CompShg","VinylSd","VinylSd","Stone",426,"Ex","TA","PConc","Ex","TA","Av","GLQ",1336,"Unf",0,596,1932,"GasA","Ex","Y","SBrkr",1931,0,0,1932,1,0,2,0,2,1,"Ex",7,"Typ",1,"Gd","Attchd",2008,"Fin",3,774,"TA","TA","Y",0,66,0,304,0,0,NA,NA,NA,0,11,2008,"New","Partial",394617
899,20,"RL",85,14535,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Timber","Norm","Norm","1Fam","1Story",8,5,2002,2003,"Hip","CompShg","VinylSd","VinylSd","BrkFace",236,"Gd","TA","PConc","Gd","TA","Av","GLQ",1300,"Unf",0,316,1616,"GasA","Ex","Y","SBrkr",1630,0,0,1629,1,0,2,0,3,1,"Gd",9,"Typ",1,"Gd","Attchd",2002,"Fin",3,808,"TA","TA","Y",0,252,0,0,0,0,NA,NA,NA,0,11,2007,"WD","Normal",270000
901,20,"RH",NA,8899,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","SawyerW","Norm","Norm","1Fam","1Story",4,4,1966,1966,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","TA","TA","No","Rec",1056,"Unf",0,0,1056,"GasA","TA","Y","SBrkr",1055,0,0,1056,1,0,1,0,2,1,"TA",5,"Typ",0,NA,"Detchd",1966,"Unf",1,384,"TA","TA","Y",0,42,0,0,0,0,NA,"MnPrv",NA,0,11,2006,"WD","Normal",107000
