"userid","age","dob_day","dob_year","dob_month","gender","tenure","friend_count","friendships_initiated","likes","likes_received","mobile_likes","mobile_likes_received","www_likes","www_likes_received"
1432691,100,17,1913,7,"male",108,29,25,32,26,32,15,0,11
1432695,68,14,1945,6,"male",23,55,50,67,71,1,61,66,10
1432702,21,26,1992,12,"male",11,6,6,0,0,0,0,0,0
1432711,15,12,1998,8,"male",151,23,23,6,0,6,0,0,0
1432733,31,1,1982,6,"female",314,147,100,52,86,52,63,0,23
1432744,18,18,1995,3,"male",228,742,640,44,84,1,35,43,49
1432786,69,29,1944,5,"male",740,26,15,3,1,3,0,0,1
1432823,56,11,1957,4,"female",548,80,72,116,241,0,95,116,146
1432852,66,15,1947,9,"female",1065,50,25,0,0,0,0,0,0
1432855,16,8,1997,1,"male",559,346,302,309,142,182,67,127,75
1432860,112,1,1901,8,"male",1719,136,97,43,19,41,16,2,3
1432903,30,7,1983,6,"female",367,6,5,22,1,22,0,0,1
1432921,34,27,1979,8,"male",415,92,77,4,2,4,1,0,1
1432928,16,7,1997,5,"male",329,27,20,3,0,3,0,0,0
1432936,30,12,1983,12,"female",173,22,18,0,20,0,4,0,16
1432944,19,28,1994,12,"female",500,7,3,0,0,0,0,0,0
1432946,37,2,1976,12,"male",441,47,43,7,23,7,5,0,18
1432952,28,7,1985,8,"male",363,112,95,0,0,0,0,0,0
1432973,108,21,1905,10,"male",24,5,2,0,0,0,0,0,0
1432980,13,24,2000,3,"male",49,4,4,1,2,1,2,0,0
1433026,25,14,1988,9,"female",363,68,68,0,0,0,0,0,0
1433029,30,19,1983,10,"male",406,71,53,1,0,1,0,0,0
1433054,15,3,1998,12,"male",528,87,32,45,19,45,17,0,2
1433055,15,8,1998,1,"male",370,1981,1752,12,13,0,4,12,9
1433057,56,24,1957,8,"female",1474,1401,777,5710,6290,128,3615,5582,2675
1433076,63,18,1950,6,"male",1183,1632,907,40,48,29,27,11,21
1433078,73,18,1940,12,"male",494,148,69,3,2,0,0,3,2
1433082,15,20,1998,4,"female",375,627,289,156,82,36,42,120,40
1433087,15,25,1998,3,"female",177,1147,862,3314,3183,1031,1366,2283,1817
1433089,28,21,1985,3,"male",242,74,70,15,2,15,2,0,0
1433123,29,2,1984,11,"male",27,13,11,4,2,4,2,0,0
1433132,60,23,1953,8,"male",318,466,294,32,18,3,12,29,6
1433135,28,1,1985,2,"male",433,178,90,4,4,2,2,2,2
1433137,103,21,1910,10,"female",1763,433,273,364,125,67,48,297,77
1433157,37,25,1976,3,"male",386,38,19,123,113,123,64,0,49
1433168,53,21,1960,5,"male",359,12,7,0,0,0,0,0,0
1433200,22,26,1991,9,"male",190,270,121,335,76,335,71,0,5
1433237,50,14,1963,10,"female",202,29,10,1,5,1,5,0,0
1433260,30,13,1983,9,"male",322,10,9,2,2,0,0,2,2
1433286,40,10,1973,11,"female",466,13,2,0,0,0,0,0,0
1433316,53,22,1960,4,"female",535,101,68,67,32,0,2,67,30
1433333,50,15,1963,12,"male",903,52,17,5,3,5,2,0,1
1433334,35,25,1978,7,"male",457,84,57,36,31,36,29,0,2
1433354,33,31,1980,12,"male",545,132,68,14,128,0,50,14,78
1433374,33,11,1980,9,"male",406,55,45,3,1,3,1,0,0
1433381,103,7,1910,9,"female",559,154,36,7,17,7,13,0,4
1433413,33,13,1980,5,"female",416,4,2,0,0,0,0,0,0
1433443,26,23,1987,3,"male",587,83,59,5,0,1,0,4,0
1433561,18,25,1995,9,"male",104,52,47,4,0,4,0,0,0
1433592,53,28,1960,12,"female",1798,315,125,74,166,74,73,0,93
1433609,16,21,1997,7,"female",381,1,0,0,0,0,0,0,0
1433611,20,14,1993,12,"male",688,2596,1127,804,1259,52,721,752,538
1433620,63,3,1950,2,"male",83,102,68,268,0,268,0,0,0
1433623,21,6,1992,5,"female",242,119,8,1,0,1,0,0,0
1433655,17,20,1996,9,"male",455,122,111,0,0,0,0,0,0
1433700,45,4,1968,9,"male",147,106,84,0,0,0,0,0,0
1433730,19,2,1994,2,"female",590,584,176,57,116,46,85,11,31
1433732,35,15,1978,9,"male",518,30,11,27,5,27,4,0,1
1433733,32,18,1981,5,"female",246,92,41,47,51,33,21,14,30
1433765,44,1,1969,11,"female",443,28,14,6,7,6,7,0,0
1433769,46,14,1967,3,"male",513,2,0,0,0,0,0,0,0
1433794,17,6,1996,3,"male",507,424,353,38,1,38,1,0,0
1433799,32,30,1981,1,"male",569,182,88,0,1,0,1,0,0
1433835,24,13,1989,5,"male",356,14,6,2,0,0,0,2,0
1433852,39,2,1974,9,"female",1641,166,83,4978,4709,4752,1741,226,2968
1433883,107,18,1906,6,"male",233,76,55,2,1,2,1,0,0
1433884,44,4,1969,1,"female",872,82,47,99,2,99,2,0,0
1433922,26,28,1987,10,"male",736,154,57,146,111,130,67,16,44
1433932,24,28,1989,11,"female",222,47,8,28,8,12,4,16,4
1434014,63,31,1950,12,"male",715,59,29,20,125,0,25,20,100
1434034,23,21,1990,1,"male",310,204,201,9,3,7,1,2,2
1434048,51,29,1962,6,"female",113,316,53,526,306,142,195,384,111
1434077,23,16,1990,10,"male",238,131,96,16,8,0,4,16,4
1434091,59,30,1954,3,"male",149,97,68,38,74,38,51,0,23
1434103,58,15,1955,3,"male",293,2,2,5,1,5,0,0,1
1434107,48,21,1965,2,"female",184,98,60,36,66,35,42,1,24
1434117,22,7,1991,6,"male",308,579,374,282,183,217,107,65,76
1434132,108,24,1905,12,"female",299,91,76,69,53,69,33,0,20
1434138,24,24,1989,11,"male",243,58,34,4,39,4,36,0,3
1434144,94,19,1919,5,"male",323,70,53,7,11,7,6,0,5
1434155,15,1,1998,4,"male",221,275,165,14,0,12,0,2,0
1434160,47,10,1966,3,"female",793,13,7,1,7,1,7,0,0
1434204,66,19,1947,2,"female",1574,36,18,16,6,0,2,16,4
1434213,46,12,1967,3,"male",745,36,31,2,0,0,0,2,0
1434231,53,28,1960,5,"female",978,122,96,10,28,7,16,3,12
1434244,70,12,1943,2,"male",584,7,4,0,0,0,0,0,0
1434254,32,28,1981,12,"male",100,63,50,15,4,15,4,0,0
1434295,16,14,1997,1,"female",914,2469,1001,468,216,125,110,343,106
1434311,20,13,1993,12,"male",773,69,27,0,0,0,0,0,0
1434329,100,21,1913,12,"male",795,355,291,167,74,167,72,0,2
1434342,37,25,1976,3,"female",545,123,35,608,202,411,102,197,100
1434356,22,5,1991,5,"male",14,14,9,3,0,3,0,0,0
1434360,63,4,1950,5,"male",1034,36,18,4,11,4,6,0,5
1434385,49,29,1964,11,"male",861,2,1,0,0,0,0,0,0
1434393,28,30,1985,1,"female",377,53,23,17,0,17,0,0,0
1434411,23,9,1990,9,"male",505,817,770,501,89,501,78,0,11
1434415,26,17,1987,2,"male",369,177,156,183,100,183,93,0,7
1434423,103,11,1910,9,"female",374,100,45,12,53,12,50,0,3
1434456,46,27,1967,12,"female",420,71,62,40,11,40,8,0,3
1434523,56,24,1957,5,"male",760,20,5,196,27,118,15,78,12
1434526,20,1,1993,1,"male",535,2,2,0,0,0,0,0,0
1434535,28,15,1985,12,"male",857,6,0,0,0,0,0,0,0
1434540,21,21,1992,6,"male",115,106,83,10,21,10,20,0,1
1434558,27,24,1986,3,"male",385,92,78,8,32,8,26,0,6
1434563,63,30,1950,5,"female",308,160,140,948,371,948,182,0,189
1434571,33,1,1980,1,"male",29,27,21,0,1,0,1,0,0
1434595,62,16,1951,7,"male",1425,103,19,8,9,8,4,0,5
1434604,32,17,1981,11,"female",371,43,29,18,19,18,6,0,13
1434611,67,19,1946,9,"female",1440,41,9,9,0,0,0,9,0
1434641,21,21,1992,11,"male",438,646,278,109,215,109,73,0,142
1434651,103,15,1910,1,"female",356,104,82,2,3,2,3,0,0
1434656,96,15,1917,6,"male",1429,317,125,54,43,53,29,1,14
1434690,37,8,1976,2,"female",311,21,10,0,0,0,0,0,0
1434692,23,2,1990,2,"male",406,88,74,9,9,0,2,9,7
1434726,54,21,1959,10,"male",621,254,179,17,47,16,28,1,19
1434760,35,7,1978,5,"female",538,43,15,277,167,200,60,77,107
1434766,23,25,1990,6,"male",633,166,129,4,0,4,0,0,0
1434774,25,29,1988,2,"male",232,1,1,2,1,2,1,0,0
1434780,64,30,1949,4,"female",361,7,7,11,0,11,0,0,0
1434793,34,27,1979,6,"female",270,164,119,20,12,18,7,2,5
1434811,66,1,1947,8,"female",510,11,11,16,7,0,0,16,7
1434849,20,21,1993,7,"female",1308,1055,163,130,833,60,312,70,521
1434861,24,17,1989,8,"female",517,20,8,7,16,7,15,0,1
1434876,59,20,1954,7,"female",1316,84,56,1,40,0,20,1,20
1434885,108,25,1905,7,"female",409,215,106,180,182,76,47,104,135
1434920,18,23,1995,2,"female",403,34,20,2,3,2,3,0,0
1434941,51,11,1962,4,"female",391,3279,1115,1383,1926,1265,637,118,1289
1434952,21,26,1992,2,"female",51,198,145,1686,809,1686,462,0,347
1434989,52,23,1961,11,"female",565,145,77,94,67,89,34,5,33
1435053,37,28,1976,1,"male",224,62,54,50,2,50,0,0,2
1435099,69,25,1944,10,"female",471,80,39,31,7,0,5,31,2
1435129,20,24,1993,7,"female",405,17,13,14,4,0,2,14,2
1435141,18,22,1995,2,"female",645,329,226,11,1,0,1,11,0
1435158,63,17,1950,10,"female",530,36,24,0,0,0,0,0,0
1435160,35,28,1978,10,"male",552,72,66,0,5,0,5,0,0
1435172,22,11,1991,11,"male",673,6,4,1,1,0,1,1,0
1435195,39,14,1974,2,"female",378,99,52,61,16,61,15,0,1
1435210,80,5,1933,6,"female",109,81,67,184,2,183,1,1,1
1435213,27,14,1986,12,"female",382,297,216,161,390,96,60,65,330
1435215,29,26,1984,4,"male",66,129,109,111,37,111,34,0,3
1435228,34,3,1979,8,"male",421,53,42,303,93,292,59,11,34
1435242,59,1,1954,9,"male",1699,120,61,61,13,60,6,1,7
1435252,24,26,1989,6,"male",521,371,345,9,0,9,0,0,0
1435255,20,25,1993,2,"male",257,137,84,1,0,0,0,1,0
1435262,28,18,1985,4,"male",269,15,7,1,9,1,9,0,0
1435268,18,21,1995,7,"female",289,512,82,0,13,0,6,0,7
1435283,24,6,1989,9,"male",11,23,17,1,2,1,2,0,0
1435307,33,25,1980,8,"male",763,92,36,0,0,0,0,0,0
1435329,24,8,1989,7,"male",231,323,143,3,0,3,0,0,0
1435345,19,14,1994,11,"male",494,57,42,0,0,0,0,0,0
1435382,69,9,1944,9,"female",354,82,16,0,0,0,0,0,0
1435403,46,10,1967,5,"female",459,310,154,134,66,0,15,134,51
1435422,51,6,1962,10,"male",347,30,27,20,1,0,0,20,1
1435433,14,7,1999,8,"female",203,1530,595,17,570,17,472,0,98
1435445,30,10,1983,9,"male",822,35,10,21,61,21,60,0,1
1435450,14,23,1999,1,"male",433,228,132,5,4,0,2,5,2
1435453,54,18,1959,12,"female",795,142,40,157,53,0,44,157,9
1435461,67,22,1946,5,"female",1938,59,36,108,8,0,2,108,6
1435469,16,25,1997,5,"female",285,115,46,0,1,0,1,0,0
1435477,22,2,1991,2,"female",418,205,132,0,0,0,0,0,0
1435481,55,13,1958,10,"male",1720,221,139,443,232,441,177,2,55
1435513,37,18,1976,12,"male",635,42,8,12,12,12,11,0,1
1435533,74,16,1939,10,"female",537,317,222,98,36,0,6,98,30
1435572,24,10,1989,12,"female",731,213,141,53,19,53,16,0,3
1435598,47,1,1966,7,"male",1058,21,14,18,12,18,8,0,4
1435611,22,18,1991,3,"female",258,161,56,0,1,0,1,0,0
1435615,46,1,1967,7,"female",529,119,93,210,87,210,71,0,16
1435624,35,6,1978,8,"male",464,1490,1459,4,0,2,0,2,0
1435650,102,28,1911,11,"male",1505,285,180,75,36,75,23,0,13
1435663,18,22,1995,6,"male",831,229,142,20,28,20,8,0,20
1435665,63,1,1950,7,"male",312,706,321,141,49,0,14,141,35
1435682,66,6,1947,7,"male",1706,26,13,0,0,0,0,0,0
1435704,100,25,1913,3,"male",1060,552,417,578,298,578,268,0,30
1435745,108,28,1905,3,"male",909,161,115,30,12,0,3,30,9
1435749,31,5,1982,6,"female",385,77,31,40,2,40,2,0,0
1435751,19,2,1994,2,"male",413,279,215,345,176,343,141,2,35
1435759,42,15,1971,11,"male",410,64,43,0,15,0,3,0,12
1435762,24,17,1989,10,"male",527,27,9,4,12,4,1,0,11
1435764,13,5,2000,5,"male",70,63,50,0,0,0,0,0,0
1435768,25,20,1988,2,"female",397,9,9,0,3,0,1,0,2
1435777,17,7,1996,10,"female",256,140,79,309,481,124,273,185,208
1435785,18,5,1995,11,"female",139,3080,278,106,769,59,544,47,225
1435821,23,12,1990,6,"male",419,43,27,3,4,3,4,0,0
1435860,33,12,1980,12,"male",149,106,103,1,5,1,4,0,1
1435861,58,11,1955,2,"female",1511,208,144,1477,752,1387,379,90,373
1435879,18,15,1995,8,"male",57,56,44,4,3,4,1,0,2
1435888,16,22,1997,12,"male",73,1,1,0,0,0,0,0,0
1435938,36,25,1977,8,"female",318,32,27,25,0,25,0,0,0
1435951,22,1,1991,1,"male",340,177,64,3,14,3,14,0,0
1435970,21,17,1992,4,"male",25,0,0,0,0,0,0,0,0
1436034,25,20,1988,4,"male",204,54,42,4,0,4,0,0,0
1436052,29,11,1984,9,"male",61,107,93,0,3,0,3,0,0
1436077,19,26,1994,6,"male",438,160,91,1,50,1,33,0,17
1436096,20,7,1993,4,"male",693,10,8,1,6,0,0,1,6
1436116,14,10,1999,8,"male",179,8,8,0,0,0,0,0,0
1436193,64,28,1949,9,"male",2208,15,3,0,0,0,0,0,0
1436200,25,11,1988,4,"male",136,59,29,4,6,3,2,1,4
1436221,20,14,1993,4,"female",596,29,18,233,244,233,86,0,158
1436232,25,8,1988,6,"male",1039,101,41,0,0,0,0,0,0
1436246,21,11,1992,11,"female",983,212,133,267,399,3,215,264,184
1436276,19,15,1994,5,"male",450,404,297,0,2,0,1,0,1
1436296,53,25,1960,12,"male",367,10,5,0,0,0,0,0,0
1436305,22,9,1991,2,"female",489,333,195,4,10,4,10,0,0
1436311,33,26,1980,3,"female",349,0,0,0,0,0,0,0,0
1436312,46,4,1967,8,"male",460,71,17,8,23,0,16,8,7
1436339,36,6,1977,6,"female",281,65,57,65,10,65,10,0,0
1436344,35,6,1978,12,"male",2143,141,59,12,34,12,29,0,5
1436399,100,7,1913,9,"female",1439,305,203,1031,381,1031,270,0,111
1436417,39,5,1974,5,"male",733,126,57,3,2,3,2,0,0
1436420,38,14,1975,3,"female",150,90,41,22,3,22,2,0,1
1436434,14,31,1999,5,"male",173,54,43,0,0,0,0,0,0
1436470,31,4,1982,2,"male",858,316,202,0,0,0,0,0,0
1436477,35,1,1978,11,"male",100,19,16,0,0,0,0,0,0
1436523,17,14,1996,9,"female",677,394,170,852,816,285,362,567,454
1436536,41,4,1972,1,"male",238,2,1,0,0,0,0,0,0
1436537,53,8,1960,7,"female",1064,62,29,0,0,0,0,0,0
1436557,56,18,1957,6,"female",324,133,122,282,22,282,13,0,9
1436567,28,16,1985,6,"female",555,270,158,53,66,50,27,3,39
1436583,54,17,1959,7,"male",82,62,43,27,35,27,33,0,2
1436584,35,23,1978,4,"male",220,0,0,0,0,0,0,0,0
1436595,21,24,1992,3,"male",365,20,16,4,0,0,0,4,0
1436604,69,31,1944,1,"male",150,24,20,4,1,0,0,4,1
1436613,15,19,1998,7,"male",565,481,383,51,145,7,72,44,73
1436685,41,5,1972,3,"male",666,87,63,99,21,43,13,56,8
1436687,42,20,1971,4,"male",586,294,36,48,29,48,29,0,0
1436710,63,28,1950,5,"female",963,42,21,177,17,0,0,177,17
1436716,59,25,1954,4,"female",1766,36,18,44,46,44,41,0,5
1436720,67,26,1946,7,"female",258,32,29,19,6,0,0,19,6
1436737,31,16,1982,5,"male",490,43,40,58,61,55,49,3,12
1436760,18,15,1995,12,"male",210,55,36,72,71,72,40,0,31
1436810,29,3,1984,7,"male",253,27,11,3,0,3,0,0,0
1436814,49,10,1964,12,"female",599,33,14,2,0,0,0,2,0
1436846,25,25,1988,7,"female",907,7,3,0,0,0,0,0,0
1436848,27,10,1986,12,"male",1303,464,208,16,29,16,13,0,16
1436866,22,2,1991,8,"male",425,531,418,4,6,0,3,4,3
1436890,24,8,1989,1,"female",93,68,53,32,29,3,8,29,21
1436909,24,25,1989,1,"female",781,109,53,74,99,57,59,17,40
1436933,56,8,1957,12,"female",1930,88,52,7,68,0,19,7,49
1437001,47,13,1966,10,"male",783,50,11,0,0,0,0,0,0
1437033,22,22,1991,5,"female",524,719,524,219,816,49,439,170,377
1437054,48,7,1965,9,"female",267,57,40,9,0,9,0,0,0
1437060,17,15,1996,3,"male",538,36,6,0,1,0,1,0,0
1437070,24,3,1989,1,"female",522,115,69,15,19,15,13,0,6
1437129,21,9,1992,11,"male",620,207,147,5,1,4,1,1,0
1437133,52,20,1961,7,"male",301,66,19,33,67,33,43,0,24
1437186,65,27,1948,8,"female",1213,260,25,1,1,1,1,0,0
1437227,33,13,1980,12,"female",1487,288,178,520,251,502,143,18,108
1437236,58,6,1955,12,"female",879,75,40,96,35,0,13,96,22
1437329,42,14,1971,3,"male",619,38,20,1,1,1,1,0,0
1437341,25,6,1988,9,"male",39,1,0,1,0,1,0,0,0
1437359,17,28,1996,2,"female",249,208,34,9,14,8,5,1,9
1437387,18,14,1995,8,"male",192,385,141,0,0,0,0,0,0
1437392,17,22,1996,4,"female",137,181,83,1247,818,829,606,418,212
1437407,50,18,1963,11,"male",340,24,9,2,6,2,6,0,0
1437412,15,8,1998,9,"female",94,87,35,1,17,0,3,1,14
1437420,26,3,1987,3,"male",11,0,0,0,0,0,0,0,0
1437422,35,26,1978,1,"female",429,59,30,2,26,2,18,0,8
1437426,17,19,1996,7,"male",100,110,30,3,0,3,0,0,0
1437434,45,27,1968,8,"female",555,69,34,4,6,0,0,4,6
1437436,85,1,1928,2,"female",186,13,9,4,2,4,1,0,1
1437443,18,19,1995,5,"female",304,58,28,0,0,0,0,0,0
1437460,19,13,1994,9,"female",797,155,36,0,1,0,1,0,0
1437476,15,8,1998,8,"male",476,530,342,342,375,138,181,204,194
1437507,33,25,1980,5,"male",301,21,11,14,22,14,18,0,4
1437554,25,17,1988,10,"female",805,51,37,0,0,0,0,0,0
1437566,33,27,1980,4,"female",792,127,92,90,122,68,68,22,54
1437582,21,10,1992,1,"male",351,19,10,0,2,0,2,0,0
1437611,34,23,1979,5,"male",734,28,14,1,0,1,0,0,0
1437614,19,31,1994,7,"female",507,291,232,0,0,0,0,0,0
1437662,52,10,1961,2,"male",1069,27,21,0,0,0,0,0,0
1437673,45,20,1968,2,"male",785,42,32,24,18,16,15,8,3
1437689,25,5,1988,1,"male",194,27,0,0,0,0,0,0,0
1437706,25,5,1988,2,"female",726,94,54,180,90,175,73,5,17
1437732,27,24,1986,9,"male",1057,88,70,7,1,7,1,0,0
1437743,21,28,1992,6,"female",284,56,20,0,0,0,0,0,0
1437747,63,21,1950,1,"female",115,22,17,9,1,0,1,9,0
1437760,55,6,1958,9,"female",2081,85,55,206,79,75,50,131,29
1437784,14,20,1999,4,"female",710,704,405,514,512,370,236,144,276
1437786,29,25,1984,9,"female",304,61,21,18,6,5,6,13,0
1437805,46,4,1967,3,"female",251,11,10,66,33,0,5,66,28
1437818,17,14,1996,2,"female",172,254,34,233,356,164,300,69,56
1437821,49,10,1964,9,"female",333,161,51,91,19,91,14,0,5
1437850,93,5,1920,1,"female",2271,46,25,15,7,15,4,0,3
1437855,100,2,1913,6,"female",1746,588,157,101,47,101,37,0,10
1437858,25,30,1988,5,"male",1345,396,255,33,54,12,23,21,31
1437876,15,15,1998,5,"female",718,296,186,0,0,0,0,0,0
1437880,20,4,1993,6,"female",381,173,94,16,5,16,2,0,3
1437903,36,8,1977,11,"male",655,96,75,16,51,16,44,0,7
1437906,42,8,1971,12,"female",989,104,64,26,274,26,190,0,84
1437908,60,6,1953,12,"female",331,140,97,384,51,383,14,1,37
1437922,60,11,1953,12,"female",703,424,262,380,27,344,7,36,20
1437931,19,27,1994,6,"male",1583,393,274,1,2,1,2,0,0
1437936,26,7,1987,7,"female",726,22,19,7,4,5,4,2,0
1437956,25,19,1988,12,"female",610,381,317,1,5,1,5,0,0
1437974,20,21,1993,6,"female",495,0,0,0,0,0,0,0,0
1437977,18,16,1995,7,"female",743,1503,1261,112,482,20,396,92,86
1437981,49,5,1964,12,"male",779,84,28,0,3,0,0,0,3
1438010,22,12,1991,9,"male",235,109,95,0,0,0,0,0,0
1438011,14,15,1999,11,"female",78,624,414,844,148,834,113,10,35
1438016,23,14,1990,1,"male",299,166,145,1098,3,1098,2,0,1
1438023,37,29,1976,9,"female",269,79,50,63,72,56,59,7,13
1438034,54,1,1959,1,"male",171,2,2,166,83,38,26,128,57
1438039,30,21,1983,3,"male",409,97,65,562,362,562,333,0,29
1438065,108,15,1905,11,"male",924,740,474,25,1,0,1,25,0
1438121,19,1,1994,1,"male",887,1315,1037,357,607,357,447,0,160
1438128,33,9,1980,4,"female",842,0,0,0,0,0,0,0,0
1438140,18,4,1995,6,"male",402,279,169,58,34,58,28,0,6
1438155,59,7,1954,1,"male",1131,58,38,13,15,0,7,13,8
1438179,61,23,1952,3,"female",200,25,23,0,0,0,0,0,0
1438183,68,14,1945,8,"female",829,94,54,10,40,10,23,0,17
1438204,49,17,1964,5,"female",652,108,72,6,25,5,7,1,18
1438227,25,1,1988,1,"male",65,15,12,0,0,0,0,0,0
1438229,66,18,1947,7,"female",1828,334,200,142,498,5,271,137,227
1438237,37,29,1976,8,"male",713,33,17,31,48,4,33,27,15
1438248,24,8,1989,10,"male",547,24,11,6,3,0,0,6,3
1438263,18,1,1995,1,"male",387,27,23,1,0,1,0,0,0
1438277,83,8,1930,5,"male",412,92,79,21,24,21,14,0,10
1438304,17,1,1996,1,"male",58,15,12,0,0,0,0,0,0
1438335,18,7,1995,2,"female",274,38,13,0,2,0,0,0,2
1438347,39,21,1974,12,"male",347,508,378,2,5,2,4,0,1
1438355,25,21,1988,2,"female",710,28,21,14,0,14,0,0,0
1438356,54,14,1959,7,"male",1281,102,30,38,46,38,16,0,30
1438358,33,29,1980,1,"male",700,133,42,1,19,0,9,1,10
1438395,65,11,1948,9,"male",1391,34,6,8,3,7,2,1,1
1438408,29,28,1984,2,"male",365,32,2,0,2,0,2,0,0
1438475,34,25,1979,6,"male",441,40,20,0,0,0,0,0,0
1438525,69,17,1944,10,"male",1149,70,33,0,0,0,0,0,0
1438526,24,24,1989,4,"female",788,186,118,220,274,219,182,1,92
1438527,17,17,1996,2,"female",524,130,104,0,0,0,0,0,0
1438550,21,24,1992,4,"female",296,65,40,0,40,0,18,0,22
1438572,14,6,1999,7,"male",104,502,471,0,23,0,1,0,22
1438595,24,27,1989,3,"female",1419,398,39,7,25,7,9,0,16
1438616,18,22,1995,2,"male",167,106,94,0,0,0,0,0,0
1438620,30,20,1983,9,"female",107,40,23,13,5,1,2,12,3
1438643,25,31,1988,1,"male",419,58,33,4,6,2,4,2,2
1438699,29,26,1984,10,"female",299,48,31,226,209,221,120,5,89
1438723,16,14,1997,11,"female",429,415,255,1190,2133,884,1659,306,474
1438725,33,28,1980,9,"female",476,30,15,114,60,113,24,1,36
1438730,66,23,1947,7,"female",214,6,5,12,3,12,0,0,3
1438732,42,19,1971,9,"female",98,12,6,0,0,0,0,0,0
1438775,18,19,1995,12,"male",603,865,152,11,42,11,35,0,7
1438781,102,11,1911,2,"male",1184,476,190,0,2,0,1,0,1
1438795,20,26,1993,8,"male",376,63,40,2,3,2,1,0,2
1438802,27,22,1986,3,"male",645,248,148,5,56,5,53,0,3
1438829,25,20,1988,2,"female",182,270,199,37,261,37,86,0,175
1438844,64,17,1949,4,"male",660,712,359,1174,428,45,216,1129,212
1438859,43,13,1970,5,"male",770,12,8,1,0,0,0,1,0
1438860,18,14,1995,3,"male",594,357,241,6,2,0,2,6,0
1438880,39,29,1974,9,"male",932,127,65,0,0,0,0,0,0
1438897,28,13,1985,11,"female",515,129,91,230,75,230,54,0,21
1438899,57,15,1956,2,"male",1165,246,153,99,89,94,32,5,57
1438917,23,5,1990,9,"male",258,44,4,3,4,0,1,3,3
1438941,18,11,1995,1,"male",589,18,11,0,2,0,1,0,1
1438951,17,15,1996,5,"male",690,222,105,8,1,8,1,0,0
1438955,19,31,1994,7,"male",111,248,226,35,11,5,4,30,7
1438957,31,15,1982,8,"male",568,36,24,1,4,1,2,0,2
1438997,53,26,1960,1,"male",668,19,14,3,4,1,0,2,4
1439002,17,5,1996,8,"male",927,165,99,7,13,7,11,0,2
1439022,31,4,1982,4,"female",488,102,54,27,13,27,10,0,3
1439048,39,11,1974,9,"male",1025,48,18,4,14,4,14,0,0
1439055,33,12,1980,4,"male",437,78,38,1,36,1,35,0,1
1439106,24,4,1989,1,"female",470,69,32,85,52,85,49,0,3
1439118,29,20,1984,9,"male",303,251,174,193,69,83,22,110,47
1439128,108,12,1905,2,"male",871,769,468,98,202,1,69,97,133
1439131,32,1,1981,1,"male",220,18,17,25,3,25,2,0,1
1439149,18,30,1995,9,"male",364,270,194,295,312,295,305,0,7
1439182,16,17,1997,8,"male",520,245,221,716,172,218,57,498,115
1439199,15,29,1998,5,"male",306,53,22,7,1,7,1,0,0
1439205,24,22,1989,8,"male",264,53,36,1,0,1,0,0,0
1439214,45,25,1968,9,"female",122,64,47,10,5,10,4,0,1
1439245,21,20,1992,11,"female",1016,328,196,31,1,31,1,0,0
1439253,19,24,1994,5,"female",540,1591,290,291,507,291,371,0,136
1439259,103,26,1910,6,"male",274,30,1,0,0,0,0,0,0
1439278,17,24,1996,9,"male",546,420,253,45,16,45,4,0,12
1439280,16,20,1997,9,"male",27,123,109,5,5,0,2,5,3
1439305,26,15,1987,10,"male",337,218,123,93,119,93,68,0,51
1439315,59,26,1954,11,"female",1213,127,47,10,93,10,69,0,24
1439334,16,19,1997,10,"male",175,170,151,5,28,5,24,0,4
1439335,44,4,1969,7,"male",722,4,0,14,0,14,0,0,0
1439347,24,3,1989,1,"male",352,109,44,3,1,3,0,0,1
1439350,14,21,1999,12,"male",265,106,57,0,2,0,2,0,0
1439406,67,1,1946,9,"male",1572,64,42,5,1,2,1,3,0
1439408,56,13,1957,6,"male",877,77,41,36,25,36,5,0,20
1439416,46,29,1967,4,"female",361,25,15,276,103,276,49,0,54
1439452,88,9,1925,8,"female",1601,72,51,3,4,0,1,3,3
1439458,23,30,1990,12,"female",263,283,169,7,15,7,12,0,3
1439463,17,7,1996,7,"female",516,35,14,1,5,1,1,0,4
1439471,15,9,1998,10,"female",379,123,84,698,97,663,69,35,28
1439484,15,2,1998,1,"male",845,149,114,0,0,0,0,0,0
1439501,21,25,1992,12,"male",549,312,258,135,34,112,18,23,16
1439525,21,5,1992,7,"female",448,106,22,5,19,5,19,0,0
1439552,22,31,1991,3,"female",743,88,42,45,43,45,38,0,5
1439560,32,15,1981,12,"male",394,19,6,0,0,0,0,0,0
1439594,113,8,1900,10,"female",1131,803,236,1,58,0,17,1,41
1439596,71,15,1942,7,"male",1597,776,687,61,4,31,2,30,2
1439606,43,15,1970,8,"male",530,43,40,0,0,0,0,0,0
1439608,25,12,1988,9,"female",374,148,95,23,13,8,4,15,9
1439641,47,8,1966,1,"female",776,10,6,2,4,2,4,0,0
1439643,21,5,1992,9,"male",304,59,43,0,0,0,0,0,0
1439694,102,1,1911,1,"male",950,43,18,0,0,0,0,0,0
1439717,40,23,1973,7,"male",233,6,4,0,0,0,0,0,0
1439723,39,22,1974,3,"male",353,65,29,8,1,8,1,0,0
1439799,37,17,1976,10,"female",356,195,144,122,59,122,36,0,23
1439822,23,19,1990,4,"male",822,2,2,0,0,0,0,0,0
1439823,27,30,1986,8,"female",1785,225,153,248,81,187,40,61,41
1439827,23,10,1990,7,"male",241,164,119,1,1,0,1,1,0
